Path,SteerAngle,Throttle,Brake,Speed,X_Position,Y_Position,Pitch,Yaw,Roll
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_28_361.jpg,0,1,0,1.881161,144.1709,106.1038,0.7494524,128.0999,359.5807
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_28_404.jpg,0,1,0,1.926126,144.1222,106.1652,0.8429702,128.1099,359.6599
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_28_445.jpg,0,1,0,1.955441,144.0727,106.2277,0.9476014,128.1212,359.745
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_28_486.jpg,0,1,0,1.984129,144.0224,106.2912,1.057804,128.1368,359.8386
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_28_527.jpg,0,1,0,2.013384,143.9713,106.3557,1.175676,128.1499,359.9351
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_28_569.jpg,0,1,0,2.043175,143.9197,106.4215,1.295668,128.1475,0.003826097
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_28_612.jpg,0,1,0,2.071768,143.8688,106.4881,1.370677,128.1289,0.00598349
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_28_655.jpg,0,1,0,2.104132,143.8177,106.5544,1.356535,128.1403,0.003668653
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_28_698.jpg,0,1,0,2.137907,143.7656,106.6209,1.31114,128.1537,0.001600044
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_28_739.jpg,1.485718,1,0,2.168355,143.6852,106.7224,1.271602,128.2184,0.0007273809
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_28_783.jpg,3.61948,1,0,2.196853,143.6298,106.7909,1.26752,128.4039,0.0002201407
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_28_823.jpg,5.492874,1,0,2.238847,143.5728,106.8599,1.277681,128.7375,0.001600823
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_28_867.jpg,7.443313,1,0,2.265809,143.514,106.929,1.294461,129.2212,0.01747208
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_28_909.jpg,9.36076,1,0,2.292833,143.4536,106.9978,1.301206,129.8663,0.04151117
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_28_950.jpg,10.55021,1,0,2.32028,143.3915,107.0661,1.284883,130.677,0.06872
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_28_993.jpg,8.603829,1,0,2.349553,143.328,107.134,1.241562,131.5364,0.08357885
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_29_035.jpg,6.730113,1,0,2.379581,143.2631,107.2022,1.197159,132.3039,0.09985046
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_29_078.jpg,4.780083,1,0,2.408849,143.197,107.271,1.158385,132.9344,0.1133919
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_29_120.jpg,3.95937,1,0,2.438273,143.0955,107.3757,1.13085,133.6064,0.133708
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_29_160.jpg,5.767779,1,0,2.465945,143.0261,107.446,1.120588,134.036,0.1503105
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_29_201.jpg,7.615618,1,0,2.49332,142.9548,107.5159,1.111393,134.5998,0.1836147
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_29_243.jpg,9.515244,1,0,2.532916,142.8816,107.5852,1.095127,135.3188,0.2298196
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_29_286.jpg,11.47122,1,0,2.558803,142.8066,107.6534,1.054295,136.2066,0.2780491
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_29_329.jpg,13.36783,1,0,2.584845,142.7298,107.7202,0.9813321,137.2775,0.3326873
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_29_372.jpg,11.42252,1,0,2.61178,142.6508,107.7858,0.8923392,138.4188,0.4003132
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_29_412.jpg,9.62824,1,0,2.640151,142.5704,107.8509,0.7943352,139.4793,0.4633655
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_29_455.jpg,7.689818,1,0,2.669009,142.4882,107.9159,0.7026013,140.4025,0.5288331
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_29_498.jpg,5.76926,1,0,2.69723,142.4044,107.981,0.6220396,141.1679,0.5898133
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_29_539.jpg,3.93979,1,0,2.725277,142.2763,108.0796,0.5246586,142.0132,0.656899
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_29_579.jpg,2.12534,1,0,2.753137,142.1894,108.1463,0.4769213,142.3734,0.6779082
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_29_624.jpg,0.2168512,1,0,2.781339,142.1013,108.214,0.4540788,142.565,0.6842275
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_29_665.jpg,1.528784,1,0,2.821758,142.0119,108.2825,0.4570584,142.6728,0.6831283
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_29_708.jpg,3.499693,1,0,2.847914,141.921,108.3511,0.4739026,142.8531,0.6813604
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_29_750.jpg,3.971118,1,0,2.874449,141.8284,108.4195,0.4994298,143.1717,0.6839154
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_29_791.jpg,2.145016,1,0,2.901275,141.7346,108.4882,0.5270414,143.5025,0.6694224
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_29_831.jpg,0.3294933,1,0,2.929301,141.6401,108.5577,0.5573968,143.7266,0.6278809
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_29_874.jpg,0.8216143,1,0,2.957002,141.5446,108.6283,0.5983582,143.8189,0.5674588
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_29_914.jpg,2.634165,1,0,2.983606,141.4476,108.6991,0.6589479,143.9267,0.5165923
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_29_955.jpg,4.101291,1,0,3.009424,141.3489,108.7697,0.7315335,144.1469,0.4785251
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_29_999.jpg,2.134706,1,0,3.036347,141.1986,108.876,0.841016,144.583,0.4126369
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_30_042.jpg,0.2033973,1,0,3.063573,141.0975,108.9478,0.9132736,144.7516,0.3426441
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_30_085.jpg,0,1,0,3.104609,140.9955,109.0206,0.9896619,144.8123,0.2599397
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_30_128.jpg,0,1,0,3.131045,140.8924,109.094,1.078957,144.8276,0.1806903
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_30_172.jpg,0,1,0,3.157464,140.7882,109.168,1.178238,144.8225,0.1022321
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_30_212.jpg,0,1,0,3.18395,140.6831,109.2428,1.285469,144.8086,0.02385633
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_30_253.jpg,0,1,0,3.210049,140.5766,109.3174,1.390058,144.8184,0.000659414
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_30_295.jpg,0,1,0,3.236189,140.4698,109.3918,1.44066,144.8308,0.002688689
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_30_336.jpg,0,1,0,3.268024,140.3631,109.4662,1.418312,144.8387,0.002383773
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_30_379.jpg,0,1,0,3.29708,140.2013,109.579,1.379745,144.85,0.0009492979
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_30_421.jpg,1.05841,1,0,3.32335,140.092,109.6551,1.370713,144.8867,0.0008290913
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_30_464.jpg,2.999836,1,0,3.362496,139.9814,109.7313,1.372818,145.0311,0.0002135581
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_30_504.jpg,4.809737,1,0,3.38819,139.8692,109.8074,1.383729,145.3247,-0.0003879931
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_30_546.jpg,4.71394,1,0,3.413588,139.7557,109.8831,1.390718,145.7595,-0.00107415
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_30_588.jpg,2.805451,1,0,3.440242,139.641,109.959,1.393289,146.1803,-0.001003
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_30_631.jpg,0.8516335,1,0,3.46736,139.5253,110.0352,1.396499,146.4949,-0.0001566606
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_30_673.jpg,0,1,0,3.493865,139.4088,110.1119,1.395704,146.6659,0.001095183
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_30_714.jpg,0,1,0,3.519725,139.2911,110.1892,1.406284,146.7402,0.002090133
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_30_756.jpg,0,1,0,3.546144,139.1726,110.267,1.410646,146.7759,0.002201642
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_30_798.jpg,0,1,0,3.571829,139.0532,110.3451,1.41354,146.7953,0.002806301
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_30_840.jpg,0,1,0,3.598171,138.8723,110.4632,1.41336,146.8052,0.00233386
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_30_881.jpg,1.156858,1,0,3.624524,138.7504,110.5425,1.41921,146.8361,0.002415373
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_30_922.jpg,3.008473,1,0,3.649945,138.6275,110.6216,1.414195,146.9741,0.001909566
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_30_963.jpg,4.832826,1,0,3.688964,138.503,110.7006,1.412693,147.2559,0.000503933
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_31_006.jpg,6.802114,1,0,3.713344,138.3771,110.7789,1.406634,147.7096,-0.0002759054
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_31_050.jpg,4.823288,1,0,3.739255,138.2498,110.8567,1.398795,148.2573,0.0009553372
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_31_093.jpg,2.881401,1,0,3.764961,138.1212,110.9346,1.39377,148.7358,0.004546889
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_31_135.jpg,0.9815919,1,0,3.790618,137.9915,111.0127,1.39202,149.0804,0.006434709
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_31_177.jpg,0,1,0,3.816094,137.861,111.0915,1.393668,149.2672,0.003865536
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_31_218.jpg,0,1,0,3.841214,137.7293,111.1708,1.404613,149.3424,0.00504924
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_31_259.jpg,0,1,0,3.866137,137.5301,111.2903,1.41741,149.3739,0.004915291
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_31_300.jpg,0,1,0,3.891447,137.3961,111.3704,1.422479,149.3766,0.004570378
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_31_341.jpg,0,1,0,3.917395,137.2612,111.4509,1.429098,149.3774,0.004143852
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_31_381.jpg,0,1,0,3.942604,137.1252,111.5317,1.436318,149.3784,0.003669178
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_31_422.jpg,1.843783,1,0,3.979755,136.9881,111.6126,1.443678,149.4315,0.002954621
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_31_465.jpg,3.76344,1,0,4.004851,136.8499,111.6932,1.442549,149.6138,0.001541016
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_31_507.jpg,4.2872,1,0,4.029428,136.7102,111.7733,1.441291,149.9412,0.0007883892
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_31_549.jpg,2.469424,1,0,4.055048,136.5694,111.8532,1.436462,150.295,0.000609359
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_31_591.jpg,0.563221,1,0,4.07934,136.4274,111.9334,1.435893,150.5626,0.001849747
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_31_632.jpg,0,1,0,4.104607,136.2846,112.0141,1.440402,150.7064,0.002921416
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_31_674.jpg,0,1,0,4.128722,136.1407,112.0953,1.447523,150.7716,0.003753853
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_31_715.jpg,0,1,0,4.153489,135.9959,112.1767,1.454082,150.8034,0.003760109
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_31_758.jpg,0,1,0,4.17821,135.8502,112.2584,1.459866,150.8209,0.003506679
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_31_801.jpg,0,1,0,4.202919,135.6298,112.3815,1.468127,150.8373,0.003245992
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_31_843.jpg,0,1,0,4.240697,135.4818,112.464,1.463746,150.8441,0.002757307
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_31_883.jpg,0,1,0,4.264932,135.3328,112.5469,1.467643,150.8519,0.002545294
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_31_924.jpg,0,1,0,4.288769,135.1828,112.6301,1.473163,150.8619,0.002830021
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_31_964.jpg,0,1,0,4.313926,135.032,112.7137,1.473687,150.8693,0.002303283
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_32_005.jpg,0,1,0,4.337653,134.8803,112.7977,1.476599,150.8795,0.002499238
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_32_047.jpg,0,1,0,4.362017,134.7277,112.8821,1.478034,150.8902,0.00231882
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_32_090.jpg,0,1,0,4.386669,134.5742,112.9669,1.482448,150.9013,0.001632108
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_32_130.jpg,0,1,0,4.410934,134.4198,113.0521,1.484336,150.9156,0.001542379
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_32_174.jpg,0,1,0,4.435157,134.2645,113.1376,1.484418,150.9305,0.001496367
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_32_214.jpg,0,1,0,4.458658,134.1083,113.2236,1.486252,150.9475,0.001863614
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_32_255.jpg,0,1,0,4.483112,133.9513,113.31,1.490474,150.9633,0.001375628
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_32_295.jpg,0,0.8996918,0,4.506592,133.7934,113.3967,1.491233,150.9807,0.001485375
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_32_335.jpg,0,0.7801869,0,4.526273,133.6347,113.4839,1.49375,150.9986,0.001355559
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_32_376.jpg,0,0.6578438,0,4.541945,133.4755,113.5712,1.492059,151.0182,0.001324599
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_32_418.jpg,0,0.5342169,0,4.553657,133.3159,113.6587,1.481565,151.0386,0.001291071
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_32_461.jpg,0,0.641041,0,4.562451,133.0762,113.79,1.444408,151.0699,0.001244023
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_32_502.jpg,0,0.7621567,0,4.574306,132.9159,113.8776,1.412223,151.0908,0.001235038
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_32_543.jpg,0,0.8858202,0,4.59939,132.755,113.9656,1.381127,151.1116,0.001233901
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_32_584.jpg,0,1,0,4.621033,132.5933,114.054,1.356439,151.1322,0.001234636
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_32_625.jpg,0,1,0,4.644325,132.4306,114.1428,1.340891,151.1525,0.001252669
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_32_665.jpg,0,1,0,4.667585,132.2669,114.2321,1.333869,151.1726,0.001263127
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_32_707.jpg,-1.108847,1,0,4.690777,132.1023,114.3219,1.334517,151.1817,0.001297874
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_32_750.jpg,-3.056356,1,0,4.713919,131.937,114.4126,1.341735,151.1161,0.001853784
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_32_793.jpg,-4.977225,1,0,4.737002,131.7712,114.5044,1.353254,150.9293,0.0006829425
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_32_837.jpg,-6.243764,1,0,4.759499,131.6053,114.5979,1.365336,150.5868,359.9793
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_32_879.jpg,-4.316865,1,0,4.782217,131.3562,114.7412,1.380027,149.9315,359.9156
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_32_919.jpg,-2.499357,1,0,4.804778,131.1898,114.8373,1.365472,149.5611,359.8943
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_32_962.jpg,-0.5787992,1,0,4.841012,131.0228,114.9342,1.338778,149.3027,359.8848
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_33_005.jpg,0,1,0,4.864743,130.8552,115.0318,1.309702,149.17,359.8793
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_33_046.jpg,0,1,0,4.887458,130.687,115.1304,1.289128,149.1137,359.8664
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_33_087.jpg,0,1,0,4.910141,130.518,115.2297,1.275887,149.0984,359.8525
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_33_128.jpg,0,1,0,4.932761,130.3482,115.3298,1.269739,149.1048,359.8424
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_33_170.jpg,0,1,0,4.954973,130.1776,115.4303,1.266725,149.125,359.8424
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_33_211.jpg,0,1,0,4.978119,130.0061,115.5313,1.268738,149.1484,359.8503
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_33_253.jpg,-0.3455973,1,0,5.000566,129.8338,115.6328,1.278146,149.1754,359.8635
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_33_295.jpg,-2.26814,1,0,5.010955,129.6608,115.7351,1.297685,149.1638,359.8756
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_33_338.jpg,-4.186306,1,0,5.009849,129.4882,115.838,1.322306,149.0506,359.8803
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_33_381.jpg,-6.14214,1,0,5.007614,129.2303,115.9945,1.36552,148.5923,359.8556
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_33_424.jpg,-7.716093,1,0,5.013657,129.06,116.0991,1.33029,148.0842,359.8788
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_33_466.jpg,-5.751708,1,0,5.003842,128.8912,116.2056,1.281803,147.5226,359.8705
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_33_507.jpg,-3.954145,1,0,4.988335,128.7233,116.3135,1.238637,147.0981,359.8267
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_33_548.jpg,-2.120436,1,0,5.015952,128.5553,116.4224,1.210539,146.7048,359.7764
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_33_590.jpg,-0.2203166,1,0,5.020852,128.3876,116.5317,1.192293,146.4525,359.7245
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_33_634.jpg,-0.1530898,1,0,5.015091,128.22,116.6402,1.142433,146.3318,359.7256
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_33_675.jpg,-2.030486,1,0,5.017134,128.0528,116.7499,1.105207,146.2667,359.7062
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_33_718.jpg,-3.925391,1,0,5.020421,127.8862,116.8606,1.079826,146.1623,359.6711
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_33_758.jpg,-5.746815,1,0,5.016816,127.7204,116.9722,1.048829,145.7795,359.6345
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_33_800.jpg,-4.817344,1,0,5.003687,127.4732,117.1418,0.9813417,145.1632,359.5856
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_33_841.jpg,-2.93468,1,0,5.010648,127.3101,117.2554,0.9152219,144.7938,359.5524
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_33_888.jpg,-2.947587,1,0,4.998951,127.1469,117.3702,0.8687516,144.5041,359.5123
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_33_929.jpg,-4.999273,1,0,5.017452,126.9841,117.4864,0.8301172,144.1809,359.466
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_33_971.jpg,-6.719846,1,0,5.015037,126.8227,117.6035,0.7770467,143.7952,359.4138
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_34_012.jpg,-7.460908,1,0,5.017999,126.6623,117.7221,0.714582,143.1577,359.3729
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_34_055.jpg,-5.718373,1,0,5.008668,126.5044,117.8415,0.6116758,142.5691,359.32
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_34_098.jpg,-3.606477,1,0,5.004767,126.3467,117.9629,0.5315544,142.0129,359.2582
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_34_139.jpg,-1.736591,1,0,5.01229,126.1115,118.1461,0.3912633,141.4188,359.1987
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_34_181.jpg,-2.706703,1,0,5.011638,125.9554,118.2696,0.3128816,141.1443,359.1558
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_34_224.jpg,-4.629869,1,0,5.01132,125.8001,118.3944,0.2476723,140.8493,359.1031
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_34_265.jpg,-6.512167,1,0,5.011129,125.6459,118.5207,0.1919225,140.4562,359.0392
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_34_308.jpg,-8.450589,1,0,5.01101,125.493,118.6485,0.1327865,139.9325,358.972
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_34_349.jpg,-10.30261,1,0,5.010391,125.3418,118.7779,0.06489796,139.2595,358.8997
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_34_390.jpg,-12.14135,1,0,5.00949,125.1925,118.909,359.983,138.4456,358.831
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_34_431.jpg,-13.972,1,0,5.00518,125.0438,119.0423,359.9686,137.5499,358.7966
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_34_473.jpg,-15,1,0,5.003919,124.8969,119.1794,0.02681506,136.4695,358.7581
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_34_516.jpg,-15,1,0,5.00484,124.7533,119.3179,0.001028637,135.2895,358.7431
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_34_559.jpg,-14.53047,1,0,5.003112,124.5409,119.5299,0.008863238,133.5032,358.8154
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_34_601.jpg,-12.63606,1,0,5.005906,124.4034,119.675,0.008399105,132.2649,358.8529
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_34_642.jpg,-10.75627,1,0,5.011089,124.2689,119.823,0.007993856,131.1024,358.8729
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_34_685.jpg,-8.816778,1,0,5.010621,124.1375,119.9737,0.003613437,130.0725,358.8658
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_34_728.jpg,-6.892615,1,0,5.009934,124.0083,120.1265,0.002480159,129.191,358.861
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_34_770.jpg,-5.136541,1,0,5.010767,123.8809,120.281,0.004760269,128.4601,358.8705
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_34_813.jpg,-3.078235,1,0,5.011469,123.7551,120.4368,0.002853205,127.8914,358.8978
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_34_854.jpg,-1.387414,1,0,5.012419,123.6309,120.5943,0.01767488,127.4767,358.9146
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_34_896.jpg,0,1,0,5.011666,123.5075,120.7526,0.03576271,127.2285,358.9385
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_34_937.jpg,0,1,0,5.011702,123.3847,120.9116,0.05778693,127.0944,358.9734
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_34_980.jpg,0,1,0,5.011668,123.2014,121.1509,0.1038671,127.005,359.0414
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_35_023.jpg,-0.1728952,1,0,5.017684,123.0794,121.3114,0.164172,126.9795,359.0858
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_35_066.jpg,-2.079903,1,0,5.017797,122.9579,121.4727,0.2487983,126.9128,359.1216
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_35_108.jpg,-4.016211,1,0,5.011245,122.837,121.6339,0.3194302,126.7656,359.173
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_35_151.jpg,-5.913681,1,0,4.992292,122.7181,121.7958,0.3648634,126.5389,359.1841
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_35_192.jpg,-7.777086,1,0,5.010941,122.5999,121.9582,0.4056058,126.1772,359.2238
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_35_234.jpg,-9.675007,1,0,5.011187,122.4832,122.1219,0.443113,125.6206,359.2439
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_35_275.jpg,-11.50439,1,0,5.010543,122.3688,122.2868,0.4739665,124.8747,359.2365
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_35_317.jpg,-10.59358,1,0,4.995728,122.2579,122.4538,0.490907,123.9254,359.1469
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_35_357.jpg,-8.763292,1,0,5.006533,122.1479,122.619,0.4158351,123.0592,359.1706
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_35_400.jpg,-6.84269,1,0,4.971758,121.9887,122.8709,0.3029822,121.8826,359.0899
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_35_441.jpg,-5.003682,1,0,4.985617,121.886,123.0396,0.2066018,121.5006,358.9583
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_35_486.jpg,-3.124162,1,0,4.992529,121.784,123.208,0.05673166,121.2208,358.8682
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_35_528.jpg,-1.08652,1,0,5.011044,121.6804,123.3772,359.951,120.9833,358.884
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_35_570.jpg,0,1,0,4.97659,121.5768,123.5472,359.9136,120.9415,358.9082
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_35_611.jpg,0,1,0,4.958724,121.4747,123.7156,359.8182,121.1776,358.9455
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_35_656.jpg,0,1,0,4.972748,121.3702,123.885,359.8304,121.513,359.0887
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_35_696.jpg,0,1,0,4.995346,121.2647,124.0557,359.889,121.6873,359.2584
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_35_738.jpg,0,1,0,4.992347,121.1592,124.2274,359.9801,121.8629,359.4
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_35_781.jpg,-0.6015658,1,0,5.000851,121.0005,124.4873,0.2251101,122.151,359.5323
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_35_824.jpg,-2.543893,1,0,5.011347,120.8935,124.6596,0.3615743,122.1658,359.6945
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_35_867.jpg,-4.445322,1,0,5.011403,120.787,124.8325,0.5132055,122.0184,359.8353
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_35_908.jpg,-6.331322,1,0,5.01137,120.6815,125.0062,0.6762556,121.6994,359.9421
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_35_951.jpg,-7.290555,1,0,5.011424,120.5775,125.181,0.8403746,121.2061,0.004687881
../hkkim_dataset/IMG/robocam_2017_05_11_16_40_35_992.jpg,-5.419897,1,0,5.011509,120.4754,125.3566,0.9954921,120.6259,0.008157251
